Gene stable ID	Pfam ID	Pfam start	Pfam end
ENSG00000176979	PF00643	93	133
ENSG00000176979	PF00622	349	455
ENSG00000119965	PF14958	59	198
ENSG00000132436	PF09336	637	671
ENSG00000132436	PF00004	437	567
ENSG00000010319	PF00047	589	666
ENSG00000010319	PF01403	61	500
ENSG00000262874	PF17703	1	186
ENSG00000165556	PF00046	188	243
ENSG00000165556	PF04731	13	176
ENSG00000181690	PF13912	152	172
ENSG00000181690	PF13912	34	56
ENSG00000181690	PF00096	121	143
ENSG00000181690	PF00096	63	86
ENSG00000181690	PF00096	214	236
ENSG00000095574			
ENSG00000197849	PF13853	33	306
ENSG00000267561	PF03567	45	256
ENSG00000103197	PF03542	556	903
ENSG00000103197	PF11864	54	469
ENSG00000103197	PF02145	1561	1745
ENSG00000099817	PF01191	137	209
ENSG00000099817	PF03871	4	94
ENSG00000153936	PF03567	71	326
ENSG00000197712	PF05334	126	299
ENSG00000255298	PF13853	68	341
ENSG00000250374	PF15227	16	56
ENSG00000250374	PF13765	296	344
ENSG00000250374	PF00643	94	133
ENSG00000250374	PF00622	348	456
ENSG00000122512	PF01119	265	359
ENSG00000122512	PF08676	678	822
ENSG00000122512	PF13589	35	138
ENSG00000179988	PF08433	138	316
ENSG00000134982	PF16634	1662	1715
ENSG00000134982	PF16633	1282	1368
ENSG00000134982	PF05972	1020	1034
ENSG00000134982	PF05972	1172	1186
ENSG00000134982	PF05972	1155	1169
ENSG00000134982	PF18797	393	466
ENSG00000134982	PF16629	732	1019
ENSG00000134982	PF16636	1867	1947
ENSG00000134982	PF05937	2670	2843
ENSG00000134982	PF05956	2224	2575
ENSG00000134982	PF16635	1746	1839
ENSG00000134982	PF11414	131	206
ENSG00000134982	PF05924	2031	2051
ENSG00000134982	PF05924	1567	1588
ENSG00000134982	PF05924	1718	1737
ENSG00000134982	PF16689	4	55
ENSG00000134982	PF00514	649	689
ENSG00000134982	PF00514	515	552
ENSG00000134982	PF05923	1372	1393
ENSG00000134982	PF05923	1637	1660
ENSG00000134982	PF05923	1950	1972
ENSG00000134982	PF05923	1259	1280
ENSG00000134982	PF05923	2008	2030
ENSG00000134982	PF05923	1486	1509
ENSG00000134982	PF05923	1841	1865
ENSG00000134982	PF16630	1036	1135
ENSG00000064490	PF12796	162	241
ENSG00000064490	PF13606	124	152
ENSG00000139625	PF07714	164	396
ENSG00000121853	PF00001	60	323
ENSG00000115020	PF01363	154	215
ENSG00000115020	PF00118	610	855
ENSG00000115020	PF00610	368	437
ENSG00000115020	PF01504	2029	2083
ENSG00000115020	PF01504	1858	2027
ENSG00000166603	PF00001	61	302
ENSG00000174738	PF00104	404	577
ENSG00000174738	PF00105	102	171
ENSG00000187624			
ENSG00000167216	PF17862	455	488
ENSG00000167216	PF00004	290	421
ENSG00000167216	PF08513	27	53
ENSG00000108381	PF04952	12	300
ENSG00000121858	PF00229	153	280
ENSG00000144320	PF10058	287	336
ENSG00000187555	PF14533	910	1121
ENSG00000187555	PF00443	249	553
ENSG00000187555	PF12436	655	900
ENSG00000187555	PF00917	111	230
ENSG00000186334	PF01490	42	491
ENSG00000168701	PF05620	8	170
ENSG00000145283	PF01758	39	212
ENSG00000093134	PF00795	56	218
ENSG00000062096	PF14707	440	574
ENSG00000062096	PF00884	30	414
ENSG00000160710	PF02137	886	1215
ENSG00000160710	PF00035	729	792
ENSG00000160710	PF00035	504	567
ENSG00000160710	PF00035	615	680
ENSG00000160710	PF02295	295	358
ENSG00000160710	PF02295	135	200
ENSG00000167723	PF00520	442	688
ENSG00000167723	PF00023	262	293
ENSG00000167723	PF12796	125	243
ENSG00000197885	PF00071	6	168
ENSG00000197111	PF00013	291	353
ENSG00000197111	PF00013	99	162
ENSG00000197111	PF00013	15	76
ENSG00000144959	PF07859	141	303
ENSG00000144959	PF07859	360	421
ENSG00000161277	PF05485	5	85
ENSG00000101825	PF07679	2052	2139
ENSG00000101825	PF07679	2355	2434
ENSG00000101825	PF07679	2251	2341
ENSG00000101825	PF07679	2549	2633
ENSG00000101825	PF07679	1956	2042
ENSG00000101825	PF07679	2151	2238
ENSG00000101825	PF13927	2439	2522
ENSG00000101825	PF13927	487	558
ENSG00000101825	PF13927	586	655
ENSG00000101825	PF13927	2732	2814
ENSG00000101825	PF13927	1852	1932
ENSG00000101825	PF13855	111	163
ENSG00000206181	PF08711	29	77
ENSG00000206181	PF06881	545	641
ENSG00000204688	PF13853	32	304
ENSG00000112130	PF00498	38	109
ENSG00000112130	PF13920	400	446
ENSG00000105270	PF12796	144	227
ENSG00000105270	PF01302	418	482
ENSG00000105270	PF01302	296	359
ENSG00000268009	PF01352	25	62
ENSG00000268009	PF09514	157	187
ENSG00000183688	PF15068	7	131
ENSG00000104695	PF00149	51	242
ENSG00000071994	PF01753	135	172
ENSG00000071994	PF04194	189	339
ENSG00000187498	PF01413	1447	1552
ENSG00000187498	PF01413	1556	1667
ENSG00000187498	PF01391	743	796
ENSG00000187498	PF01391	1384	1440
ENSG00000187498	PF01391	948	1005
ENSG00000187498	PF01391	64	119
ENSG00000187498	PF01391	541	590
ENSG00000187498	PF01391	46	103
ENSG00000187498	PF01391	839	895
ENSG00000187498	PF01391	172	221
ENSG00000187498	PF01391	690	735
ENSG00000187498	PF01391	999	1056
ENSG00000187498	PF01391	275	331
ENSG00000187498	PF01391	103	160
ENSG00000187498	PF01391	1058	1116
ENSG00000187498	PF01391	474	532
ENSG00000187498	PF01391	645	688
ENSG00000187498	PF01391	885	937
ENSG00000204687			
ENSG00000188984	PF07859	310	380
ENSG00000188984	PF07859	115	244
ENSG00000269791	PF01352	25	62
ENSG00000269791	PF09514	157	187
ENSG00000172728	PF00852	214	396
ENSG00000172728	PF17039	83	180
ENSG00000153037	PF01922	17	114
ENSG00000204548	PF13841	22	51
ENSG00000114346	PF00533	266	340
ENSG00000114346	PF00621	456	639
ENSG00000114346	PF12738	179	242
ENSG00000160182	PF00088	31	71
ENSG00000016082	PF00046	183	238
ENSG00000016082	PF00412	17	74
ENSG00000016082	PF00412	79	133
ENSG00000132692	PF00084	815	871
ENSG00000132692	PF07686	43	154
ENSG00000132692	PF00193	265	353
ENSG00000132692	PF00193	158	251
ENSG00000132692	PF00008	650	679
ENSG00000132692	PF00059	706	809
ENSG00000254901	PF10167	4	110
ENSG00000174279	PF00046	189	245
ENSG00000169057	PF01429	108	171
ENSG00000180964	PF04538	1	113
ENSG00000183778	PF01762	76	264
ENSG00000128714	PF00046	277	333
ENSG00000128714	PF12284	85	173
ENSG00000091947	PF15111	9	256
ENSG00000121766	PF00575	43	107
ENSG00000141837	PF08763	1899	1975
ENSG00000141837	PF16905	1836	1889
ENSG00000141837	PF00520	1569	1826
ENSG00000141837	PF00520	1247	1521
ENSG00000141837	PF00520	98	370
ENSG00000141837	PF00520	487	723
ENSG00000157330			
ENSG00000114854	PF13833	32	84
ENSG00000114854	PF13499	94	158
ENSG00000157060	PF13229	485	594
ENSG00000133619	PF15287	525	547
ENSG00000133619	PF15287	140	175
ENSG00000133619	PF15287	405	449
ENSG00000133619	PF15287	637	676
ENSG00000133619	PF15287	296	316
ENSG00000133619	PF15287	229	271
ENSG00000133619	PF01352	6	47
ENSG00000141255			
ENSG00000116726			
ENSG00000141252	PF04100	40	452
ENSG00000116721			
ENSG00000184162			
ENSG00000205456			
ENSG00000144647	PF04577	165	391
ENSG00000239810			
ENSG00000066084	PF00501	363	815
ENSG00000066084	PF00501	995	1469
ENSG00000066084	PF06464	14	131
ENSG00000183943	PF00069	51	303
ENSG00000167014	PF15101	2	205
ENSG00000273820	PF00443	78	418
ENSG00000213020	PF01352	24	63
ENSG00000213020	PF00096	622	644
ENSG00000213020	PF00096	398	420
ENSG00000213020	PF00096	454	474
ENSG00000213020	PF00096	678	700
ENSG00000213020	PF00096	287	309
ENSG00000213020	PF00096	650	672
ENSG00000213020	PF00096	370	392
ENSG00000213020	PF00096	343	362
ENSG00000213020	PF00096	510	532
ENSG00000213020	PF00096	482	504
ENSG00000170178	PF00046	203	259
ENSG00000164893	PF13520	16	406
ENSG00000204065	PF04538	1	182
ENSG00000064489	PF00319	27	74
ENSG00000285913	PF15288	41	80
ENSG00000128710	PF00046	267	323
ENSG00000179172	PF00076	18	79
ENSG00000285620	PF15288	41	80
ENSG00000079156	PF15409	91	178
ENSG00000079156	PF01237	595	943
ENSG00000121989	PF00069	200	472
ENSG00000121989	PF01064	41	113
ENSG00000128713	PF00046	267	323
ENSG00000128713	PF12045	26	77
ENSG00000128713	PF12045	117	187
ENSG00000120952			
ENSG00000132670	PF00102	265	500
ENSG00000132670	PF00102	558	789
ENSG00000183963	PF00307	886	991
ENSG00000183963	PF12510	657	704
ENSG00000183963	PF12510	47	95
ENSG00000183963	PF12510	128	176
ENSG00000103429	PF00536	181	247
ENSG00000103429	PF15227	34	73
ENSG00000183960	PF13426	40	135
ENSG00000183960	PF00027	573	651
ENSG00000183960	PF00520	224	480
ENSG00000159339	PF03068	284	660
ENSG00000159339	PF08526	1	111
ENSG00000159339	PF08527	113	273
ENSG00000117335	PF00084	232	283
ENSG00000117335	PF00084	162	223
ENSG00000117335	PF00084	99	157
ENSG00000117335	PF00084	35	88
ENSG00000213886	PF00240	19	79
ENSG00000213886	PF00240	98	159
ENSG00000143514	PF00018	1070	1116
ENSG00000143514	PF12796	942	1023
ENSG00000134115	PF07679	318	403
ENSG00000134115	PF07679	410	496
ENSG00000134115	PF00041	600	687
ENSG00000134115	PF00041	805	891
ENSG00000134115	PF13927	128	200
ENSG00000134115	PF13927	501	579
ENSG00000134115	PF13927	227	301
ENSG00000134115	PF13927	26	104
ENSG00000187545			
ENSG00000204681	PF00084	119	157
ENSG00000204681	PF01094	188	544
ENSG00000204681	PF00003	603	858
ENSG00000123360	PF00233	222	449
ENSG00000123360	PF08499	77	137
ENSG00000232423			
ENSG00000091879	PF00147	281	493
ENSG00000183889	PF06409	22	284
ENSG00000132688	PF00038	192	312
ENSG00000132688	PF00038	8	155
ENSG00000204510			
ENSG00000185372	PF13853	34	304
ENSG00000243073			
ENSG00000133863	PF15326	2358	2492
ENSG00000133863	PF15326	1924	2157
ENSG00000133863	PF12509	107	254
ENSG00000184276	PF13841	28	56
ENSG00000204406	PF00855	1616	1698
ENSG00000120332	PF18720	171	197
ENSG00000120332	PF00041	974	1047
ENSG00000120332	PF00041	799	873
ENSG00000120332	PF00041	622	696
ENSG00000120332	PF00041	888	961
ENSG00000120332	PF00041	709	785
ENSG00000120332	PF00041	444	518
ENSG00000120332	PF00041	533	607
ENSG00000120332	PF00041	265	337
ENSG00000120332	PF00041	359	432
ENSG00000120332	PF00147	1067	1276
ENSG00000276747	PF03068	293	691
ENSG00000276747	PF08526	9	120
ENSG00000276747	PF08527	122	281
ENSG00000182613	PF13853	34	304
ENSG00000198535			
ENSG00000134871	PF01413	1491	1594
ENSG00000134871	PF01413	1599	1710
ENSG00000134871	PF01391	920	978
ENSG00000134871	PF01391	821	877
ENSG00000134871	PF01391	1101	1155
ENSG00000134871	PF01391	423	482
ENSG00000134871	PF01391	720	775
ENSG00000134871	PF01391	494	549
ENSG00000134871	PF01391	1033	1088
ENSG00000134871	PF01391	1332	1389
ENSG00000134871	PF01391	684	739
ENSG00000134871	PF01391	293	347
ENSG00000134871	PF01391	1278	1336
ENSG00000134871	PF01391	869	926
ENSG00000134871	PF01391	1155	1212
ENSG00000134871	PF01391	61	116
ENSG00000134871	PF01391	115	170
ENSG00000134871	PF01391	184	232
ENSG00000134871	PF01391	780	837
ENSG00000205502			
ENSG00000198728	PF01803	69	218
ENSG00000198728	PF01803	220	271
ENSG00000198728	PF17916	336	364
ENSG00000279493			
ENSG00000187079	PF17725	215	423
ENSG00000187079	PF01285	32	97
ENSG00000137968	PF04515	330	687
ENSG00000143320	PF00061	5	138
ENSG00000019485			
ENSG00000205352			
ENSG00000143322	PF08919	1083	1182
ENSG00000143322	PF00018	113	159
ENSG00000143322	PF07714	288	538
ENSG00000143322	PF00017	173	248
ENSG00000140263	PF00107	183	312
ENSG00000140263	PF08240	32	142
ENSG00000147316	PF12738	9	75
ENSG00000147316	PF16589	763	832
ENSG00000147316	PF12258	225	607
ENSG00000139352	PF00010	121	171
ENSG00000135447	PF05395	5	152
ENSG00000171759	PF00351	119	449
ENSG00000171759	PF01842	36	96
ENSG00000109572	PF00654	221	622
ENSG00000109572	PF00571	758	804
ENSG00000109572	PF00571	656	716
ENSG00000071909	PF00063	346	1046
ENSG00000071909	PF00612	1089	1108
ENSG00000071909	PF00069	28	293
ENSG00000133134	PF04538	46	156
ENSG00000178307	PF14972	28	190
ENSG00000274764			
ENSG00000128652	PF13293	370	430
ENSG00000128652	PF00046	195	251
ENSG00000277058	PF00076	18	79
ENSG00000175879	PF00046	198	254
ENSG00000162062	PF15764	148	431
ENSG00000182916	PF04538	1	100
ENSG00000225805	PF13841	28	57
ENSG00000183914	PF08393	1220	1628
ENSG00000183914	PF12775	2377	2557
ENSG00000183914	PF03028	3833	3953
ENSG00000183914	PF12780	2732	2992
ENSG00000183914	PF18199	4124	4423
ENSG00000183914	PF12781	3365	3586
ENSG00000183914	PF17857	2589	2678
ENSG00000183914	PF12777	3006	3338
ENSG00000183914	PF12774	1765	2091
ENSG00000183914	PF17852	2253	2371
ENSG00000183914	PF18198	3954	4117
ENSG00000183914	PF08385	414	724
ENSG00000183914	PF08385	242	392
ENSG00000254469	PF01834	46	181
ENSG00000179051	PF00415	168	217
ENSG00000179051	PF00415	221	268
ENSG00000179051	PF00415	350	399
ENSG00000179051	PF00415	272	345
ENSG00000229571			
ENSG00000115947	PF13191	37	190
ENSG00000115947	PF14629	228	415
ENSG00000204392	PF01423	6	71
ENSG00000169933	PF00595	104	169
ENSG00000169933	PF00373	317	442
ENSG00000189431			
ENSG00000275774	PF00076	18	77
ENSG00000132334	PF00102	451	687
ENSG00000132334	PF00102	159	393
ENSG00000134371	PF16050	1	297
ENSG00000134371	PF05179	357	520
ENSG00000123124	PF00168	19	106
ENSG00000123124	PF00632	618	920
ENSG00000123124	PF00397	498	527
ENSG00000123124	PF00397	351	380
ENSG00000123124	PF00397	458	487
ENSG00000123124	PF00397	383	412
ENSG00000100784	PF00069	49	318
ENSG00000100784	PF00069	429	686
ENSG00000100784	PF00433	339	377
ENSG00000122367	PF00412	674	726
ENSG00000122367	PF00412	556	609
ENSG00000122367	PF00412	615	669
ENSG00000122367	PF15936	263	364
ENSG00000122367	PF00595	9	81
ENSG00000108423	PF00091	2	213
ENSG00000101412	PF16421	206	299
ENSG00000101412	PF02319	129	192
ENSG00000109184	PF03556	219	329
ENSG00000171596	PF00001	77	356
ENSG00000144962	PF15015	5	567
ENSG00000162482	PF00248	13	319
ENSG00000166862	PF00822	7	197
ENSG00000177673	PF15727	7	394
ENSG00000280267			
ENSG00000128709	PF04617	11	125
ENSG00000128709	PF00046	286	342
ENSG00000180424	PF13841	24	53
ENSG00000196372	PF07525	239	277
ENSG00000196372	PF12796	24	112
ENSG00000196372	PF12796	121	212
ENSG00000170166	PF00046	155	211
ENSG00000162630	PF01762	166	357
ENSG00000101911	PF14572	208	316
ENSG00000101911	PF13793	4	123
ENSG00000179412	PF00076	18	79
ENSG00000204505			
ENSG00000204421			
ENSG00000146054	PF00643	128	166
ENSG00000146054	PF15227	29	81
ENSG00000146054	PF00622	396	501
ENSG00000146054	PF13765	344	392
ENSG00000128645	PF00046	233	286
ENSG00000169760	PF00135	52	606
ENSG00000171777	PF00130	541	592
ENSG00000171777	PF00617	204	378
ENSG00000204420	PF15096	18	241
ENSG00000215305	PF04840	517	835
ENSG00000215305	PF04841	4	420
ENSG00000196341	PF13853	33	307
ENSG00000187514	PF03247	52	147
ENSG00000279169			
ENSG00000011376	PF00133	62	318
ENSG00000011376	PF00133	444	600
ENSG00000011376	PF00133	638	678
ENSG00000011376	PF08264	726	851
ENSG00000204389	PF00012	6	611
ENSG00000176623			
ENSG00000279804			
ENSG00000279116	PF13853	33	304
ENSG00000204390	PF00012	8	614
ENSG00000135862	PF00055	50	284
ENSG00000135862	PF00052	558	688
ENSG00000135862	PF00053	724	770
ENSG00000135862	PF00053	773	816
ENSG00000135862	PF00053	342	395
ENSG00000135862	PF00053	398	442
ENSG00000135862	PF00053	983	1028
ENSG00000135862	PF00053	828	881
ENSG00000135862	PF00053	445	492
ENSG00000135862	PF00053	286	332
ENSG00000135862	PF00053	935	980
ENSG00000135862	PF00053	884	932
ENSG00000270601			
ENSG00000273590			
ENSG00000088035	PF03155	16	488
ENSG00000187258	PF00001	66	330
ENSG00000277277			
ENSG00000179639	PF13927	29	94
ENSG00000179639	PF13895	115	194
ENSG00000172733	PF04845	57	321
ENSG00000177694	PF04389	431	594
ENSG00000172382	PF00089	36	272
ENSG00000134873	PF00822	6	179
ENSG00000161654	PF09793	81	165
ENSG00000182173	PF12928	64	129
ENSG00000198947	PF00397	3059	3086
ENSG00000198947	PF00307	136	239
ENSG00000198947	PF00307	16	119
ENSG00000198947	PF09069	3211	3302
ENSG00000198947	PF09068	3090	3207
ENSG00000198947	PF00569	3308	3352
ENSG00000198947	PF00435	832	933
ENSG00000198947	PF00435	1679	1776
ENSG00000198947	PF00435	2473	2577
ENSG00000198947	PF00435	1049	1153
ENSG00000198947	PF00435	1877	1977
ENSG00000198947	PF00435	2935	3040
ENSG00000198947	PF00435	450	556
ENSG00000198947	PF00435	340	446
ENSG00000198947	PF00435	727	827
ENSG00000198947	PF00435	2213	2317
ENSG00000198947	PF00435	2690	2800
ENSG00000198947	PF00435	1162	1263
ENSG00000198947	PF00435	1572	1675
ENSG00000198947	PF00435	2105	2208
ENSG00000198947	PF00435	943	1045
ENSG00000198947	PF00435	2000	2097
ENSG00000198947	PF00435	2584	2686
ENSG00000133606	PF18044	213	232
ENSG00000133606	PF18044	60	80
ENSG00000133606	PF18044	88	108
ENSG00000133606	PF00097	281	334
ENSG00000133606	PF15815	400	480
ENSG00000165392	PF16124	871	940
ENSG00000165392	PF00271	763	858
ENSG00000165392	PF00270	551	710
ENSG00000165392	PF01612	60	228
ENSG00000165392	PF14493	1259	1352
ENSG00000165392	PF00570	1156	1213
ENSG00000165392	PF09382	955	1053
ENSG00000197872	PF07159	18	319
ENSG00000102076	PF00001	70	322
ENSG00000169136	PF00170	209	266
ENSG00000170088	PF14802	27	259
ENSG00000031823	PF00638	390	497
ENSG00000134874	PF13815	58	178
ENSG00000145649	PF00089	29	254
ENSG00000151726	PF13193	572	630
ENSG00000151726	PF00501	115	562
ENSG00000185222	PF04538	2	102
ENSG00000229894	PF02782	275	466
ENSG00000229894	PF00370	13	266
ENSG00000164066			
ENSG00000142235	PF07714	163	436
ENSG00000204673	PF15798	147	271
ENSG00000268221	PF00001	70	322
ENSG00000103852	PF13424	322	386
ENSG00000109466	PF07707	162	264
ENSG00000109466	PF00651	50	156
ENSG00000109466	PF01344	346	391
ENSG00000109466	PF01344	537	580
ENSG00000109466	PF01344	313	344
ENSG00000109466	PF01344	440	487
ENSG00000109466	PF01344	489	534
ENSG00000109466	PF01344	393	438
ENSG00000132635	PF13839	20	120
ENSG00000148840	PF00076	1545	1600
ENSG00000139780	PF10294	80	239
ENSG00000162849	PF00225	496	798
ENSG00000175820	PF15804	3791	3924
ENSG00000175820	PF15804	3917	4055
ENSG00000175820	PF15804	4252	4364
ENSG00000175820	PF15804	2786	2926
ENSG00000175820	PF15804	4632	4835
ENSG00000175820	PF15804	5513	5637
ENSG00000175820	PF15804	3646	3678
ENSG00000175820	PF15804	4415	4569
ENSG00000175820	PF15804	3662	3806
ENSG00000175820	PF15804	5372	5510
ENSG00000175820	PF15804	432	534
ENSG00000175820	PF15804	1691	1750
ENSG00000175820	PF15804	5285	5374
ENSG00000175820	PF15804	2277	2316
ENSG00000175820	PF15804	5162	5280
ENSG00000175820	PF15804	4880	5001
ENSG00000175820	PF15804	3553	3633
ENSG00000175820	PF15804	5012	5210
ENSG00000175820	PF15804	4041	4218
ENSG00000042753	PF01217	18	157
ENSG00000196664	PF13855	275	324
ENSG00000196664	PF13855	675	735
ENSG00000196664	PF13855	496	554
ENSG00000196664	PF13306	194	262
ENSG00000196664	PF01582	893	1033
ENSG00000171824	PF00570	506	571
ENSG00000171824	PF01612	289	455
ENSG00000171824	PF08066	44	133
ENSG00000088320	PF00071	82	243
ENSG00000010322	PF00787	25	117
ENSG00000170011	PF02318	8	125
ENSG00000170011	PF04698	152	859
ENSG00000151287	PF01738	80	200
ENSG00000104951	PF01593	91	524
ENSG00000180383	PF13841	26	55
ENSG00000196184	PF13853	42	315
ENSG00000177565	PF00400	340	377
ENSG00000177565	PF00400	434	470
ENSG00000177565	PF00400	226	252
ENSG00000177565	PF00400	382	428
ENSG00000177565	PF00400	259	294
ENSG00000177565	PF00400	164	197
ENSG00000177565	PF08513	6	32
ENSG00000073464	PF00654	163	564
ENSG00000073464	PF00571	598	659
ENSG00000073464	PF00571	700	746
ENSG00000081051	PF00273	32	202
ENSG00000081051	PF00273	222	393
ENSG00000081051	PF00273	415	592
ENSG00000183463	PF09349	7	163
ENSG00000185056	PF15730	28	176
ENSG00000101916	PF13855	658	718
ENSG00000101916	PF13855	295	341
ENSG00000101916	PF13855	528	582
ENSG00000101916	PF13855	72	115
ENSG00000101916	PF13855	730	791
ENSG00000101916	PF01582	898	1044
ENSG00000277117	PF07686	21	130
ENSG00000164236	PF12796	146	220
ENSG00000204657	PF13853	32	304
ENSG00000185008	PF13927	138	207
ENSG00000185008	PF13927	313	393
ENSG00000185008	PF13927	30	114
ENSG00000185008	PF07679	225	310
ENSG00000185008	PF07679	420	505
ENSG00000185008	PF00041	647	714
ENSG00000185008	PF00041	524	607
ENSG00000185008	PF00041	739	826
ENSG00000204501			
ENSG00000135740	PF00999	51	455
ENSG00000237988	PF13853	32	305
ENSG00000137343	PF05301	9	190
ENSG00000088002	PF00685	60	304
ENSG00000116406	PF01532	59	497
ENSG00000116406	PF02225	693	773
ENSG00000168566	PF05253	56	79
ENSG00000165698	PF15120	2	164
ENSG00000182330			
ENSG00000167797	PF09806	72	125
ENSG00000165695	PF00406	62	233
ENSG00000165695	PF00406	273	447
ENSG00000237700			
ENSG00000128928	PF02771	46	160
ENSG00000128928	PF00441	273	420
ENSG00000128928	PF02770	164	261
ENSG00000204481			
ENSG00000213024	PF05064	324	429
ENSG00000114650	PF00400	1110	1146
ENSG00000114650	PF12349	308	452
ENSG00000163576	PF13499	565	625
ENSG00000115484	PF00118	44	538
ENSG00000186335	PF01490	53	462
ENSG00000278961			
ENSG00000101417	PF02466	25	132
ENSG00000276289	PF02060	5	129
ENSG00000135723	PF02181	618	987
ENSG00000135723	PF18382	17	115
ENSG00000205542	PF01290	3	41
ENSG00000132510	PF02373	1377	1485
ENSG00000170791			
ENSG00000144407	PF02793	62	125
ENSG00000144407	PF00002	142	409
ENSG00000253831	PF00178	40	119
ENSG00000188243	PF07258	32	100
ENSG00000135945	PF11799	702	826
ENSG00000135945	PF00817	422	621
ENSG00000135945	PF16589	46	129
ENSG00000135945	PF16727	1167	1248
ENSG00000135945	PF14377	935	954
ENSG00000135945	PF14377	1012	1042
ENSG00000019505	PF00168	303	409
ENSG00000019505	PF00168	184	267
ENSG00000283782	PF04423	561	613
ENSG00000283782	PF13558	1077	1150
ENSG00000106628	PF04042	231	446
ENSG00000106628	PF18018	84	211
ENSG00000125347	PF00605	7	111
ENSG00000069764	PF00068	45	149
ENSG00000121769	PF00061	7	132
ENSG00000109680	PF00566	368	485
ENSG00000204388	PF00012	6	611
ENSG00000166206	PF02932	306	524
ENSG00000166206	PF02931	95	298
ENSG00000166681	PF04538	1	107
ENSG00000166902	PF00252	61	190
ENSG00000054967	PF12606	163	198
ENSG00000123268	PF02173	43	82
ENSG00000123268	PF00170	212	268
ENSG00000104946	PF12068	7	205
ENSG00000104946	PF00566	314	542
ENSG00000280071			
ENSG00000105519	PF13499	112	172
ENSG00000105519	PF13499	183	253
ENSG00000135577	PF00001	60	322
ENSG00000146592	PF00170	377	434
ENSG00000138709	PF05383	420	475
ENSG00000166160	PF00001	70	322
ENSG00000183067	PF07679	42	139
ENSG00000167700	PF07690	11	349
ENSG00000114784	PF01253	29	102
ENSG00000103363	PF00240	10	64
ENSG00000164294	PF00255	47	154
ENSG00000187650			
ENSG00000124092	PF00096	546	564
ENSG00000124092	PF00096	428	451
ENSG00000124092	PF00096	313	336
ENSG00000146063	PF13765	433	481
ENSG00000146063	PF15227	20	54
ENSG00000146063	PF00622	485	620
ENSG00000146063	PF00643	224	263
ENSG00000147113	PF12260	211	389
ENSG00000235750			
ENSG00000130244	PF10239	26	335
ENSG00000164287	PF00400	349	382
ENSG00000164287	PF00400	487	517
ENSG00000143013	PF00412	23	80
ENSG00000143013	PF00412	87	140
ENSG00000022355	PF02932	272	356
ENSG00000022355	PF02931	58	264
ENSG00000167978	PF08312	58	101
ENSG00000172476	PF00071	16	174
ENSG00000172476	PF07525	189	223
ENSG00000011198	PF00561	77	184
ENSG00000186452	PF00089	78	313
ENSG00000167992	PF07645	181	218
ENSG00000167992	PF07645	220	261
ENSG00000167992	PF07645	142	179
ENSG00000167992	PF00093	687	742
ENSG00000167992	PF00093	386	440
ENSG00000167992	PF00093	629	684
ENSG00000167992	PF00093	501	559
ENSG00000189190	PF01352	24	63
ENSG00000189190	PF00096	707	729
ENSG00000189190	PF00096	567	589
ENSG00000189190	PF00096	483	505
ENSG00000189190	PF00096	399	421
ENSG00000189190	PF00096	623	645
ENSG00000189190	PF00096	679	701
ENSG00000189190	PF00096	343	365
ENSG00000189190	PF00096	651	673
ENSG00000189190	PF00096	287	309
ENSG00000189190	PF00096	455	477
ENSG00000189190	PF00096	763	785
ENSG00000189190	PF00096	315	337
ENSG00000189190	PF00096	371	393
ENSG00000189190	PF12874	735	753
ENSG00000269433	PF00001	70	322
ENSG00000084110	PF00221	121	585
ENSG00000084110	PF12053	13	78
ENSG00000137200	PF01585	88	129
ENSG00000137200	PF01728	233	448
ENSG00000187778	PF00498	376	448
ENSG00000187778	PF13325	147	344
ENSG00000276612	PF04003	4	77
ENSG00000140279	PF00036	824	848
ENSG00000140279	PF01794	1084	1233
ENSG00000140279	PF08022	1271	1369
ENSG00000140279	PF08030	1377	1531
ENSG00000140279	PF03098	36	560
ENSG00000113525	PF02025	23	133
ENSG00000181444	PF00096	244	266
ENSG00000181444	PF00096	300	322
ENSG00000181444	PF00096	272	294
ENSG00000181444	PF00096	487	509
ENSG00000181444	PF00096	516	537
ENSG00000181444	PF00096	543	565
ENSG00000181444	PF00096	216	238
ENSG00000181444	PF00096	190	210
ENSG00000275464	PF04003	770	874
ENSG00000275464	PF00400	492	529
ENSG00000275464	PF00400	407	442
ENSG00000275464	PF00400	370	401
ENSG00000173432	PF00277	23	122
ENSG00000105426	PF07679	33	124
ENSG00000105426	PF07679	245	328
ENSG00000105426	PF00102	1416	1647
ENSG00000105426	PF00102	1705	1938
ENSG00000105426	PF00041	838	916
ENSG00000105426	PF00041	428	513
ENSG00000105426	PF00041	723	821
ENSG00000105426	PF00041	621	708
ENSG00000105426	PF00041	334	414
ENSG00000105426	PF00041	527	604
ENSG00000105426	PF00041	932	1022
ENSG00000105426	PF13927	135	220
ENSG00000278057	PF10267	47	125
ENSG00000278057	PF10267	191	381
ENSG00000183036			
ENSG00000273045	PF17701	4	125
ENSG00000285937	PF15288	41	80
ENSG00000104960	PF11232	90	238
ENSG00000104960	PF11232	255	399
ENSG00000007350	PF00456	88	239
ENSG00000007350	PF00456	25	83
ENSG00000007350	PF02780	465	586
ENSG00000007350	PF02779	288	450
ENSG00000285720	PF15288	41	80
ENSG00000137573	PF00884	43	373
ENSG00000137573	PF12548	534	679
ENSG00000116147	PF00147	1135	1343
ENSG00000116147	PF07974	299	323
