Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSG00000177106	ENSG00000198758	EPS8L2	EPS8L3	3.31771079429642e-05	2.91263327337674e-07	3	Vertebrata	protein_coding
ENSG00000174485	ENSG00000198837	DENND4A	DENND4B	5.34315715336293e-10	1.6263086300013e-25	1	Vertebrata	protein_coding
ENSG00000170500	ENSG00000154359	LONRF2	LONRF1	0.00410741554893291	2.02395538711011e-10	2	Vertebrata	protein_coding
ENSG00000179262	ENSG00000119318	RAD23A	RAD23B	4.12255828209091e-05	1.63933051712449e-08	3	Vertebrata	protein_coding
ENSG00000172940	ENSG00000137204	SLC22A13	SLC22A7	0.00933660064533359	0.00394752881071097	1	Vertebrata	protein_coding
ENSG00000135443	ENSG00000175084	KRT85	DES	0.000583100858237928	9.91199626671967e-11	2	Vertebrata	protein_coding
ENSG00000134775	ENSG00000135723	FHOD3	FHOD1	2.32646993929304e-11	4.22840827948612e-23	3	Vertebrata	protein_coding
ENSG00000146285	ENSG00000102098	SCML4	SCML2	0.000707225776343856	0.000310065828110631	3	Vertebrata	protein_coding
ENSG00000108556	ENSG00000135902	CHRNE	CHRND	2.60498691026267e-07	2.16125467550383e-13	3	Vertebrata	protein_coding
ENSG00000183508	ENSG00000174016	FAM46C	FAM46D	3.3233325593034e-07	2.95946865539657e-13	4	Vertebrata	protein_coding
ENSG00000092969	ENSG00000105329	TGFB2	TGFB1	0.00292445627216399	1.51283915361813e-05	3	Vertebrata	protein_coding
ENSG00000198515	ENSG00000144191	CNGA1	CNGA3	2.0759618281624e-13	1.84818651678677e-16	4	Vertebrata	protein_coding
ENSG00000185009	ENSG00000070718	AP3M1	AP3M2	6.88397608157178e-06	6.25954841275921e-34	4	Vertebrata	protein_coding
ENSG00000125966	ENSG00000156103	MMP24	MMP16	4.90972097411824e-05	1.44747827856814e-30	3	Vertebrata	protein_coding
ENSG00000170776	ENSG00000104880	AKAP13	ARHGEF18	0.00713801449276322	7.56541008249408e-18	2	Vertebrata	protein_coding
ENSG00000203883	ENSG00000164736	SOX18	SOX17	0.000261394091569556	1.97876131516749e-31	3	Vertebrata	protein_coding
ENSG00000040199	ENSG00000081913	PHLPP2	PHLPP1	0.0027923152391119	2.56245021147159e-20	2	Vertebrata	protein_coding
ENSG00000135100	ENSG00000275410	HNF1A	HNF1B	3.54138374804996e-10	3.34328284689835e-30	2	Vertebrata	protein_coding
ENSG00000100320	ENSG00000167281	RBFOX2	RBFOX3	5.52826329532447e-06	3.35909565863618e-19	5	Vertebrata	protein_coding
ENSG00000099953	ENSG00000156103	MMP11	MMP16	9.73448336768854e-07	1.25493396604733e-05	3	Vertebrata	protein_coding
ENSG00000138594	ENSG00000163157	TMOD3	TMOD4	0.000200915736923344	4.14938603524999e-30	2	Vertebrata	protein_coding
ENSG00000102908	ENSG00000101096	NFAT5	NFATC2	1.34941885248512e-08	1.0125184152323e-22	2	Vertebrata	protein_coding
ENSG00000125744	ENSG00000115310	RTN2	RTN4	5.8125785978251e-09	6.86397609029487e-15	1	Vertebrata	protein_coding
ENSG00000181291	ENSG00000139364	TMEM132E	TMEM132B	1.95504926739929e-10	2.14727470739231e-28	2	Vertebrata	protein_coding
ENSG00000054356	ENSG00000155093	PTPRN	PTPRN2	2.35267106266027e-08	1.79836343505868e-34	3	Vertebrata	protein_coding
ENSG00000101871	ENSG00000213186	MID1	TRIM59	0.00940852335794302	9.76589317959824e-10	2	Vertebrata	protein_coding
ENSG00000166949	ENSG00000175387	SMAD3	SMAD2	3.35926428241022e-08	1.00985362149883e-21	4	Vertebrata	protein_coding
ENSG00000006125	ENSG00000100280	AP2B1	AP1B1	2.62876122174001e-10	5.30634924012429e-29	3	Vertebrata	protein_coding
ENSG00000137501	ENSG00000102362	SYTL2	SYTL4	0.000672078801060075	9.45179308635852e-27	1	Vertebrata	protein_coding
ENSG00000117984	ENSG00000143839	CTSD	REN	0.000362445033698338	2.11582955745242e-16	4	Vertebrata	protein_coding
ENSG00000173401	ENSG00000164530	GLIPR1L1	PI16	9.40939833347527e-21	5.65558567381081e-18	1	Vertebrata	protein_coding
ENSG00000138829	ENSG00000166147	FBN2	FBN1	9.05939314523096e-05	8.58531531406992e-20	3	Vertebrata	protein_coding
ENSG00000133392	ENSG00000105357	MYH11	MYH14	0.000505347304956692	5.21770846287484e-06	3	Vertebrata	protein_coding
ENSG00000177169	ENSG00000083290	ULK1	ULK2	8.92490557320055e-18	1.654388576052e-19	2	Vertebrata	protein_coding
ENSG00000143549	ENSG00000140416	TPM3	TPM1	5.40387530478508e-09	4.98770880156537e-26	4	Vertebrata	protein_coding
ENSG00000100888	ENSG00000171316	CHD8	CHD7	0.0051728235028852	0.000722250301636009	2	Vertebrata	protein_coding
ENSG00000165029	ENSG00000064687	ABCA1	ABCA7	2.64179580814263e-06	1.93670140699265e-11	4	Vertebrata	protein_coding
ENSG00000278195	ENSG00000116329	SSTR3	OPRD1	0.00500927483582272	3.97236392257235e-06	2	Vertebrata	protein_coding
ENSG00000205683	ENSG00000011332	DPF3	DPF1	1.86987373302957e-18	8.40240166130505e-18	5	Vertebrata	protein_coding
ENSG00000166634	ENSG00000117601	SERPINB12	SERPINC1	0.00504979175839356	0.00877351563101571	1	Vertebrata	protein_coding
ENSG00000100599	ENSG00000132669	RIN3	RIN2	3.60621094380109e-22	5.60751734026997e-23	4	Vertebrata	protein_coding
ENSG00000185344	ENSG00000105929	ATP6V0A2	ATP6V0A4	0.000111352036594076	0.0012959009078061	2	Vertebrata	protein_coding
ENSG00000074181	ENSG00000134250	NOTCH3	NOTCH2	4.46780956247193e-05	3.11606912534298e-14	2	Vertebrata	protein_coding
ENSG00000173261	ENSG00000145287	PLAC8L1	PLAC8	0.000316606752936535	1.74811355679971e-13	2	Vertebrata	protein_coding
ENSG00000106278	ENSG00000144724	PTPRZ1	PTPRG	2.99705324484728e-09	6.9199704478347e-41	3	Vertebrata	protein_coding
ENSG00000249437	ENSG00000101966	NAIP	XIAP	0.00426447121614303	1.46724698869877e-09	3	Vertebrata	protein_coding
ENSG00000131748	ENSG00000010270	STARD3	STARD3NL	2.82852455548978e-06	1.95914654407276e-28	4	Vertebrata	protein_coding
ENSG00000068976	ENSG00000100994	PYGM	PYGB	1.01656724238375e-05	3.25468483651821e-14	3	Vertebrata	protein_coding
ENSG00000180613	ENSG00000169840	GSX2	GSX1	8.89006888526596e-06	2.63562658264508e-13	3	Vertebrata	protein_coding
ENSG00000089351	ENSG00000023171	GRAMD1A	GRAMD1B	0.00844251001770751	8.47369412192125e-16	2	Vertebrata	protein_coding
ENSG00000055208	ENSG00000157625	TAB2	TAB3	2.58470515666313e-06	1.23836780970521e-15	2	Vertebrata	protein_coding
ENSG00000070882	ENSG00000079156	OSBPL3	OSBPL6	1.13854159800651e-07	9.38441713793411e-49	3	Vertebrata	protein_coding
ENSG00000083454	ENSG00000187848	P2RX5	P2RX2	0.000482926492544982	8.37931299315713e-25	1	Vertebrata	protein_coding
ENSG00000131095	ENSG00000135406	GFAP	PRPH	0.000628928155177376	1.15776573795053e-19	2	Vertebrata	protein_coding
ENSG00000008118	ENSG00000130822	CAMK1G	PNCK	9.74643917036968e-07	4.62754532785653e-08	3	Vertebrata	protein_coding
ENSG00000124507	ENSG00000165912	PACSIN1	PACSIN3	0.000493586590623483	9.51202085554351e-14	4	Vertebrata	protein_coding
ENSG00000170873	ENSG00000132613	MTSS1	MTSS1L	2.43726342317709e-08	2.3097355830162e-22	5	Vertebrata	protein_coding
ENSG00000013306	ENSG00000075303	SLC25A39	SLC25A40	6.57669004536039e-11	8.30155946260491e-36	4	Vertebrata	protein_coding
ENSG00000132694	ENSG00000196914	ARHGEF11	ARHGEF12	0.00917554168784616	0.000108689681784413	3	Vertebrata	protein_coding
ENSG00000143995	ENSG00000105419	MEIS1	MEIS3	3.52002101670263e-06	1.34232209368571e-14	3	Vertebrata	protein_coding
ENSG00000149488	ENSG00000103534	TMC2	TMC5	0.000299517457035086	2.87629434242553e-05	2	Vertebrata	protein_coding
ENSG00000137948	ENSG00000204256	BRDT	BRD2	0.00301663386749345	7.83372223545555e-06	2	Vertebrata	protein_coding
ENSG00000108854	ENSG00000198742	SMURF2	SMURF1	3.15570779681376e-16	1.08221952587628e-33	3	Vertebrata	protein_coding
ENSG00000066468	ENSG00000160867	FGFR2	FGFR4	8.216833676596e-13	8.75192116395866e-23	4	Vertebrata	protein_coding
ENSG00000177119	ENSG00000171714	ANO6	ANO5	3.23739226761608e-05	4.18436894834469e-23	1	Vertebrata	protein_coding
ENSG00000164330	ENSG00000088881	EBF1	EBF4	0.00252255205008272	9.68370646355883e-08	3	Vertebrata	protein_coding
ENSG00000113657	ENSG00000151640	DPYSL3	DPYSL4	6.93192609790724e-06	1.08636205189777e-21	3	Vertebrata	protein_coding
ENSG00000172638	ENSG00000163520	EFEMP2	FBLN2	0.000117648309221405	0.000136696204897483	3	Vertebrata	protein_coding
ENSG00000183873	ENSG00000144285	SCN5A	SCN1A	0.00162119119035362	2.65814075002616e-21	2	Vertebrata	protein_coding
ENSG00000213614	ENSG00000049860	HEXA	HEXB	7.45554140709515e-11	1.17650162613851e-18	5	Vertebrata	protein_coding
ENSG00000092964	ENSG00000072832	DPYSL2	CRMP1	4.09469495006289e-07	1.24419039794201e-14	4	Vertebrata	protein_coding
ENSG00000148942	ENSG00000154025	SLC5A12	SLC5A10	0.00206280301515824	0.00492979009845893	2	Vertebrata	protein_coding
ENSG00000186635	ENSG00000047365	ARAP1	ARAP2	2.29811800657125e-06	2.55647216924438e-13	3	Vertebrata	protein_coding
ENSG00000092421	ENSG00000167680	SEMA6A	SEMA6B	1.62155220457733e-06	5.99612700376106e-18	4	Vertebrata	protein_coding
ENSG00000085552	ENSG00000080854	IGSF9	IGSF9B	3.16822224240504e-07	1.11014593328967e-06	5	Vertebrata	protein_coding
ENSG00000099194	ENSG00000145284	SCD	SCD5	8.97808600388331e-05	3.01020213486931e-15	3	Vertebrata	protein_coding
ENSG00000113758	ENSG00000136279	DBN1	DBNL	1.33876962041459e-05	4.74707584971588e-12	3	Vertebrata	protein_coding
ENSG00000176040	ENSG00000187045	TMPRSS7	TMPRSS6	0.000519054939834377	2.58227599763731e-05	1	Vertebrata	protein_coding
ENSG00000184185	ENSG00000151704	KCNJ12	KCNJ1	0.000310558519756176	0.00012631181111074	2	Vertebrata	protein_coding
ENSG00000036448	ENSG00000101605	MYOM2	MYOM1	0.00171813200593282	1.75076119434317e-06	2	Vertebrata	protein_coding
ENSG00000168939	ENSG00000187678	SPRY3	SPRY4	0.00105780529715285	1.28184806641345e-05	2	Vertebrata	protein_coding
ENSG00000141867	ENSG00000169925	BRD4	BRD3	2.86814651714957e-05	2.66993462561907e-15	2	Vertebrata	protein_coding
ENSG00000154736	ENSG00000166106	ADAMTS5	ADAMTS15	0.000122257698222528	1.04315702921573e-29	4	Vertebrata	protein_coding
ENSG00000143033	ENSG00000119403	MTF2	PHF19	5.96842274131011e-19	7.90867772522931e-25	4	Vertebrata	protein_coding
ENSG00000139910	ENSG00000104967	NOVA1	NOVA2	0.000212889012413403	3.05879123027819e-06	4	Vertebrata	protein_coding
ENSG00000164171	ENSG00000169896	ITGA2	ITGAM	0.00330569952368748	0.00296066703309634	1	Vertebrata	protein_coding
ENSG00000105880	ENSG00000064195	DLX5	DLX3	0.000271365275866125	1.02840226644882e-32	2	Vertebrata	protein_coding
ENSG00000151572	ENSG00000171714	ANO4	ANO5	0.000365443537786708	1.35127560160533e-27	2	Vertebrata	protein_coding
ENSG00000168487	ENSG00000095587	BMP1	TLL2	0.00707876127245082	1.59018734885565e-19	3	Vertebrata	protein_coding
ENSG00000145863	ENSG00000109158	GABRA6	GABRA4	1.13396707623726e-14	8.65114998685251e-33	5	Vertebrata	protein_coding
ENSG00000153879	ENSG00000221869	CEBPG	CEBPD	0.00321611664379284	2.21110719730627e-14	1	Vertebrata	protein_coding
ENSG00000176142	ENSG00000121775	TMEM39A	TMEM39B	0.000427445233316598	3.43683495260023e-06	2	Vertebrata	protein_coding
ENSG00000169181	ENSG00000214978	GSG1L	GSG1L2	0.00138449992675536	9.17827912804089e-27	1	Vertebrata	protein_coding
ENSG00000083312	ENSG00000105576	TNPO1	TNPO2	8.69489701881028e-10	5.35231903132914e-07	5	Vertebrata	protein_coding
ENSG00000006283	ENSG00000196557	CACNA1G	CACNA1H	9.80525143950587e-08	8.4216294826564e-14	4	Vertebrata	protein_coding
ENSG00000109472	ENSG00000120054	CPE	CPN1	0.00580171325767694	1.49054753451348e-13	2	Vertebrata	protein_coding
ENSG00000136237	ENSG00000108352	RAPGEF5	RAPGEFL1	0.00536187251098705	8.79770623830906e-31	3	Vertebrata	protein_coding
ENSG00000083223	ENSG00000134744	ZCCHC6	ZCCHC11	4.20753219502249e-07	2.30819457162968e-14	3	Vertebrata	protein_coding
ENSG00000072133	ENSG00000117676	RPS6KA6	RPS6KA1	1.03297533931564e-05	5.55673526468266e-12	3	Vertebrata	protein_coding
ENSG00000196358	ENSG00000065320	NTNG2	NTN1	1.48682340103865e-06	0.000744229013745887	2	Vertebrata	protein_coding
ENSG00000164574	ENSG00000174473	GALNT10	GALNTL6	6.51843385878558e-10	4.28050632478049e-20	5	Vertebrata	protein_coding
ENSG00000196923	ENSG00000163110	PDLIM7	PDLIM5	7.74436337779065e-05	2.6450026535582e-19	3	Vertebrata	protein_coding
ENSG00000125966	ENSG00000198598	MMP24	MMP17	6.36928543599584e-08	0.000867331839654425	3	Vertebrata	protein_coding
ENSG00000182578	ENSG00000102755	CSF1R	FLT1	4.07235403061727e-07	8.70096540074768e-12	2	Vertebrata	protein_coding
ENSG00000136274	ENSG00000253506	NACAD	NACA2	0.000102085036483076	1.73449218001083e-10	3	Vertebrata	protein_coding
ENSG00000175155	ENSG00000100027	YPEL2	YPEL1	0.00145541587469856	8.08868517860809e-05	4	Vertebrata	protein_coding
ENSG00000088899	ENSG00000145911	RP5-1187M17.10	N4BP3	5.05465758882918e-07	2.31802968205719e-11	4	Vertebrata	protein_coding
ENSG00000026025	ENSG00000135443	VIM	KRT85	0.000105348465719094	2.26003703213172e-16	2	Vertebrata	protein_coding
ENSG00000116106	ENSG00000135333	EPHA4	EPHA7	8.87120661171713e-07	1.37104592188944e-07	3	Vertebrata	protein_coding
ENSG00000233136	ENSG00000055483	USP17L11	USP36	2.3245884595477e-08	6.87441258943724e-22	1	Vertebrata	protein_coding
ENSG00000166025	ENSG00000126016	AMOTL1	AMOT	0.00100731609950001	1.76346950157466e-20	2	Vertebrata	protein_coding
ENSG00000083807	ENSG00000143554	SLC27A5	SLC27A3	0.00146047383853678	4.57718452079987e-12	2	Vertebrata	protein_coding
ENSG00000170579	ENSG00000080845	DLGAP1	DLGAP4	0.00100199650271904	4.994943806414e-38	1	Vertebrata	protein_coding
ENSG00000164434	ENSG00000164687	FABP7	FABP5	3.53174976339537e-05	3.29124349839673e-17	4	Vertebrata	protein_coding
ENSG00000065320	ENSG00000162068	NTN1	NTN3	2.09272759071993e-09	1.41402118921584e-27	3	Vertebrata	protein_coding
ENSG00000129911	ENSG00000169926	KLF16	KLF13	0.00076920277422198	2.21459982925417e-11	2	Vertebrata	protein_coding
ENSG00000043462	ENSG00000095585	LCP2	BLNK	7.9902919071869e-08	1.86246990969873e-25	1	Vertebrata	protein_coding
ENSG00000154342	ENSG00000108379	WNT3A	WNT3	1.76964276116348e-10	3.20967339584447e-25	3	Vertebrata	protein_coding
ENSG00000185634	ENSG00000129946	SHC4	SHC2	0.00611049025199572	8.94624475390218e-22	3	Vertebrata	protein_coding
ENSG00000172575	ENSG00000068831	RASGRP1	RASGRP2	4.00906008506127e-05	0.00812250632404884	3	Vertebrata	protein_coding
ENSG00000164659	ENSG00000116299	KIAA1324L	KIAA1324	1.72901894608879e-07	1.25797091677255e-26	4	Vertebrata	protein_coding
ENSG00000123983	ENSG00000068366	ACSL3	ACSL4	1.52360850512371e-07	5.15844321685961e-20	2	Vertebrata	protein_coding
ENSG00000118515	ENSG00000270024	SGK1	C8orf44-SGK3	1.52854313904149e-05	4.32559859340092e-24	3	Vertebrata	protein_coding
ENSG00000197888	ENSG00000241635	UGT2B17	UGT1A1	1.24594468688234e-09	3.61752258183602e-05	3	Vertebrata	protein_coding
ENSG00000185133	ENSG00000132376	INPP5J	INPP5K	1.87145564701603e-08	2.54202842576424e-34	3	Vertebrata	protein_coding
ENSG00000135074	ENSG00000151651	ADAM19	ADAM8	3.84361737215001e-09	1.25943701867325e-19	3	Vertebrata	protein_coding
ENSG00000087448	ENSG00000234438	KLHL42	KBTBD13	0.000777843838857397	2.0466025255892e-10	3	Vertebrata	protein_coding
ENSG00000137673	ENSG00000156103	MMP7	MMP16	0.00889727691147354	0.000974616542818355	2	Vertebrata	protein_coding
ENSG00000167791	ENSG00000157782	CABP2	CABP1	4.53943000521539e-06	1.37782863958175e-13	4	Vertebrata	protein_coding
ENSG00000149182	ENSG00000242247	ARFGAP2	ARFGAP3	0.00319871099002689	1.51578694587995e-23	3	Vertebrata	protein_coding
ENSG00000151348	ENSG00000162694	EXT2	EXTL2	0.00416096934234017	2.27367453503479e-08	2	Vertebrata	protein_coding
ENSG00000172057	ENSG00000123353	ORMDL3	ORMDL2	0.00130878956165821	4.98857949334841e-16	3	Vertebrata	protein_coding
ENSG00000086288	ENSG00000181322	NME8	NME9	0.000792062650909717	1.15762049749119e-10	3	Vertebrata	protein_coding
ENSG00000122861	ENSG00000019991	PLAU	HGF	0.00780774706724807	0.00318467096391408	1	Vertebrata	protein_coding
ENSG00000132003	ENSG00000130449	ZSWIM4	ZSWIM6	0.00490699251957253	2.67542503233265e-05	4	Vertebrata	protein_coding
ENSG00000111012	ENSG00000140459	CYP27B1	CYP11A1	1.87716425971611e-05	5.26065383105359e-07	3	Vertebrata	protein_coding
ENSG00000154914	ENSG00000103404	USP43	USP31	1.14015065933865e-15	2.32094057239684e-34	3	Vertebrata	protein_coding
ENSG00000125834	ENSG00000175087	STK35	PDIK1L	2.03899112363081e-11	2.31816218535862e-18	3	Vertebrata	protein_coding
ENSG00000185344	ENSG00000033627	ATP6V0A2	ATP6V0A1	8.05527761360256e-06	0.00272142351378418	2	Vertebrata	protein_coding
ENSG00000260314	ENSG00000054219	MRC1	LY75	0.00596979832133852	5.86800012329113e-23	1	Vertebrata	protein_coding
ENSG00000107187	ENSG00000121454	LHX3	LHX4	9.08124654356433e-17	3.43138077692827e-37	4	Vertebrata	protein_coding
ENSG00000269741	ENSG00000204983	CTC-518B2.8	PRSS1	0.00554426238075853	4.8891726679131e-06	2	Vertebrata	protein_coding
ENSG00000147010	ENSG00000214193	SH3KBP1	SH3D21	0.00136208639801993	2.94602901164103e-07	2	Vertebrata	protein_coding
ENSG00000175445	ENSG00000166035	LPL	LIPC	2.46024185564749e-06	6.33332216362053e-22	2	Vertebrata	protein_coding
ENSG00000184083	ENSG00000112584	FAM120C	FAM120B	0.00847318354917256	0.000285038347177697	2	Vertebrata	protein_coding
ENSG00000198517	ENSG00000185022	MAFK	MAFF	2.89072144409736e-07	4.07487472006091e-23	3	Vertebrata	protein_coding
ENSG00000257046	ENSG00000174640	RP11-545J16.1	SLCO2A1	0.00181428008868854	0.00208128788983333	5	Vertebrata	protein_coding
ENSG00000132122	ENSG00000106686	SPATA6	SPATA6L	0.00178647789224576	1.32873392261035e-08	1	Vertebrata	protein_coding
ENSG00000139631	ENSG00000144644	CSAD	GADL1	0.000342386474403187	7.04779780450411e-09	4	Vertebrata	protein_coding
ENSG00000134954	ENSG00000157557	ETS1	ETS2	0.000117187434283791	2.37724768211057e-26	4	Vertebrata	protein_coding
ENSG00000120054	ENSG00000109625	CPN1	CPZ	8.83077913109029e-12	1.07563329683562e-19	2	Vertebrata	protein_coding
ENSG00000007314	ENSG00000144285	SCN4A	SCN1A	9.91002975976674e-08	7.75616120221764e-40	2	Vertebrata	protein_coding
ENSG00000089820	ENSG00000266028	ARHGAP4	SRGAP2	0.000135756802650512	8.26097419668871e-13	1	Vertebrata	protein_coding
ENSG00000148737	ENSG00000138795	TCF7L2	LEF1	2.07978081150734e-08	5.71769579032396e-19	4	Vertebrata	protein_coding
ENSG00000170266	ENSG00000149328	GLB1	GLB1L2	0.00175169309764081	0.00115381553666553	2	Vertebrata	protein_coding
ENSG00000141480	ENSG00000120500	ARRB2	ARR3	1.03727095204348e-08	3.20773775056671e-13	5	Vertebrata	protein_coding
ENSG00000165995	ENSG00000167535	CACNB2	CACNB3	4.52627037255716e-09	3.59678254365677e-11	3	Vertebrata	protein_coding
ENSG00000119608	ENSG00000117707	PROX2	PROX1	6.07221251129904e-15	5.30436372598855e-42	5	Vertebrata	protein_coding
ENSG00000151062	ENSG00000157445	CACNA2D4	CACNA2D3	3.39120315489753e-09	3.7441491873368e-33	4	Vertebrata	protein_coding
ENSG00000071242	ENSG00000117676	RPS6KA2	RPS6KA1	3.83535707461373e-08	5.56954926641412e-14	5	Vertebrata	protein_coding
ENSG00000100644	ENSG00000116016	HIF1A	EPAS1	5.19099816647528e-12	2.65177857324793e-39	4	Vertebrata	protein_coding
ENSG00000151704	ENSG00000153822	KCNJ1	KCNJ16	1.6306540358298e-05	3.53939139896207e-05	2	Vertebrata	protein_coding
ENSG00000181965	ENSG00000178403	NEUROG1	NEUROG2	5.79704844122103e-05	7.63754072168198e-10	3	Vertebrata	protein_coding
ENSG00000117600	ENSG00000129951	PLPPR4	PLPPR3	3.68133314574313e-10	5.58254254351892e-13	3	Vertebrata	protein_coding
ENSG00000113361	ENSG00000150394	CDH6	CDH8	0.00539596253106306	4.79592627305069e-21	1	Vertebrata	protein_coding
ENSG00000105855	ENSG00000259207	ITGB8	ITGB3	7.79694420971153e-05	2.82759588770399e-31	2	Vertebrata	protein_coding
ENSG00000069206	ENSG00000148848	ADAM7	ADAM12	4.31334592364716e-09	3.02290229679396e-32	4	Vertebrata	protein_coding
ENSG00000188234	ENSG00000135439	AGAP4	AGAP2	1.72379648464472e-07	6.45181244753163e-14	4	Vertebrata	protein_coding
ENSG00000168135	ENSG00000123700	KCNJ4	KCNJ2	0.000257550143946929	8.78009789299853e-25	3	Vertebrata	protein_coding
ENSG00000176049	ENSG00000152969	JAKMIP2	JAKMIP1	1.78538550939171e-05	1.62233568798736e-12	1	Vertebrata	protein_coding
ENSG00000105409	ENSG00000163399	ATP1A3	ATP1A1	0.000767568868703891	0.0021726640026017	4	Vertebrata	protein_coding
ENSG00000102057	ENSG00000184408	KCND1	KCND2	6.19326756350084e-14	1.00770033827254e-14	5	Vertebrata	protein_coding
ENSG00000228856	ENSG00000055483	USP17L30	USP36	2.3245884595477e-08	6.85329233925933e-22	1	Vertebrata	protein_coding
ENSG00000105137	ENSG00000097096	SYDE1	SYDE2	1.32272654779931e-13	1.08962329534686e-17	5	Vertebrata	protein_coding
ENSG00000164692	ENSG00000108821	COL1A2	COL1A1	0.00280474073255575	3.09312684539575e-29	2	Vertebrata	protein_coding
ENSG00000129682	ENSG00000161958	FGF13	FGF11	3.31634019540021e-05	2.90821446587808e-13	1	Vertebrata	protein_coding
ENSG00000099337	ENSG00000135750	KCNK6	KCNK1	1.51880454353818e-05	1.20294195013969e-14	2	Vertebrata	protein_coding
ENSG00000111752	ENSG00000134686	PHC1	PHC2	2.35592865367544e-06	2.65359382229433e-15	2	Vertebrata	protein_coding
ENSG00000169567	ENSG00000137133	HINT1	HINT2	8.2843951664651e-05	2.17516562227706e-06	2	Vertebrata	protein_coding
ENSG00000157450	ENSG00000141622	RNF111	RNF165	4.46625131767055e-07	8.76405152094391e-21	3	Vertebrata	protein_coding
ENSG00000167208	ENSG00000124104	SNX20	SNX21	8.65907989848932e-13	1.04369748426784e-21	2	Vertebrata	protein_coding
ENSG00000117601	ENSG00000124570	SERPINC1	SERPINB6	5.17259595075715e-07	2.98778436281117e-05	1	Vertebrata	protein_coding
ENSG00000019186	ENSG00000179142	CYP24A1	CYP11B2	0.000164445440443631	7.14387115704788e-09	4	Vertebrata	protein_coding
ENSG00000143127	ENSG00000115232	ITGA10	ITGA4	0.00769114683345748	0.000943120679053252	1	Vertebrata	protein_coding
ENSG00000218336	ENSG00000145934	TENM3	TENM2	9.99706412405769e-07	6.62471829370014e-24	3	Vertebrata	protein_coding
ENSG00000170561	ENSG00000177508	IRX2	IRX3	2.78875459356268e-09	2.02308963898612e-19	3	Vertebrata	protein_coding
ENSG00000108306	ENSG00000153558	FBXL20	FBXL2	9.5207574710279e-06	3.43011266707097e-21	4	Vertebrata	protein_coding
ENSG00000039987	ENSG00000142959	BEST2	BEST4	1.67511050626573e-07	3.2429502752226e-17	5	Vertebrata	protein_coding
ENSG00000172296	ENSG00000100596	SPTLC3	SPTLC2	3.1142742949873e-22	9.50619316490555e-32	4	Vertebrata	protein_coding
ENSG00000116544	ENSG00000080845	DLGAP3	DLGAP4	0.00810763295557279	4.55695925069642e-19	1	Vertebrata	protein_coding
ENSG00000135766	ENSG00000129521	EGLN1	EGLN3	4.40651288361656e-15	8.0809717461152e-31	3	Vertebrata	protein_coding
ENSG00000149599	ENSG00000112679	DUSP15	DUSP22	0.000163655940170161	4.55849754185204e-10	4	Vertebrata	protein_coding
ENSG00000006377	ENSG00000108813	DLX6	DLX4	0.000122486484967636	1.0780785209191e-29	2	Vertebrata	protein_coding
ENSG00000065609	ENSG00000073921	SNAP91	PICALM	4.00104815278501e-05	1.06790960679375e-06	4	Vertebrata	protein_coding
ENSG00000129245	ENSG00000102081	FXR2	FMR1	4.04635380185547e-07	1.31993998757843e-07	3	Vertebrata	protein_coding
ENSG00000040933	ENSG00000109452	INPP4A	INPP4B	1.65334793491285e-15	1.98567185737517e-12	5	Vertebrata	protein_coding
ENSG00000168481	ENSG00000197177	LGI3	ADGRA1	1.72919516499199e-06	5.06271799867242e-20	2	Vertebrata	protein_coding
ENSG00000142178	ENSG00000170145	SIK1	SIK2	0.00199150717280358	1.51985199795875e-19	3	Vertebrata	protein_coding
ENSG00000101974	ENSG00000068650	ATP11C	ATP11A	0.000113657193738237	2.83735116801493e-38	1	Vertebrata	protein_coding
ENSG00000101191	ENSG00000118482	DIDO1	PHF3	0.00105472241130813	3.60588455674922e-14	2	Vertebrata	protein_coding
ENSG00000156959	ENSG00000187416	LHFPL4	LHFPL3	5.51139534198208e-09	7.62031039024633e-24	3	Vertebrata	protein_coding
ENSG00000149257	ENSG00000114204	SERPINH1	SERPINI2	0.00195818587542111	0.000641307957716933	3	Vertebrata	protein_coding
ENSG00000108389	ENSG00000100330	MTMR4	MTMR3	3.37451499591103e-22	3.85521256682749e-32	3	Vertebrata	protein_coding
ENSG00000147647	ENSG00000157851	DPYS	DPYSL5	0.00189024342640342	4.24101237150679e-14	2	Vertebrata	protein_coding
ENSG00000157152	ENSG00000185666	SYN2	SYN3	1.53702534303518e-11	1.17282090237846e-31	4	Vertebrata	protein_coding
ENSG00000278753	ENSG00000207604	MIR1-2	MIR206	0.00253079198570729	8.23939755354252e-11	1	Vertebrata	miRNA
ENSG00000155966	ENSG00000172493	AFF2	AFF1	0.000166576699059005	1.87067814533132e-05	3	Vertebrata	protein_coding
ENSG00000175155	ENSG00000090238	YPEL2	YPEL3	5.25319307162354e-05	0.000748504575450937	4	Vertebrata	protein_coding
ENSG00000149488	ENSG00000141524	TMC2	TMC6	0.000227160513436067	0.000336042258477929	2	Vertebrata	protein_coding
ENSG00000069849	ENSG00000143153	ATP1B3	ATP1B1	7.05475171557303e-10	1.5106079368383e-11	5	Vertebrata	protein_coding
ENSG00000149499	ENSG00000066629	EML3	EML1	0.00297710794409858	2.79805968630771e-08	2	Vertebrata	protein_coding
